id	ja	zh-TW	en	ko
10369	"はちみつを入れたり
スパイスを足したりしても
おいしいらしいぞ"	"看是要加蜂蜜
或是加一些香料
都會變得更美味喔。"	"It's good even if you add honey or
spices to it."	"꿀을 넣거나
향신료를 더해도
맛있다고 하더라"
10370	おぉ…これは…！	哦哦……這個是……！	Oooh, this!	오오… 이건…!
10371	"きのこのお出汁が出てて
すっごくおいしいよー！"	"把香菇的高湯都煮出來了
真的非常好吃喔──！"	"The juice that comes out of mushrooms
is so delicious!"	"버섯 육수가 우러나서
진짜 맛있어~!"
10372	"芸術の秋ってやつかー
あたしは写真に挑戦すっかな"	"原來這就是藝術之秋的含意啊──
那我來試試看拍照好了。"	"Autumn is for art!
Maybe I'll try photography."	"예술의 가을인가~
나는 사진에 도전해 볼까?"
10373	"じゃあ　私も
スマホのアプリで
チャレンジしてみるよー"	"那我也拿
手機軟體
挑戰看看吧──"	"Then, I'll try it with the smartphone
app."	"그럼 나도
스마트폰 앱으로
도전해 볼게~"
10374	ほんと　きれい…！	真的好漂亮喔……！	So pretty!	정말 아름다워…!
10375	"いつまでも
眺めていたくなるよね"	"這能讓人
一直看下去呢。"	I can stare at this endlessly.	"그저 한없이
바라보고 싶어져"
10376	"渡り鳥も飛んでる…
なんだか　一枚の絵みたいだな"	"候鳥在空中飛著……
這景色感覺好像是一幅畫喔。"	"There are some migrating birds too...
It's like a painting."	"철새도 날고 있어…
어쩐지 한 장의 그림 같네"
10377	"あの形に　あの色…
卵の黄身の醤油漬けに
見えてきた…！"	"那個外型跟顏色……
加上醬油醃蛋黃，
我知道了……！"	"That shape and that color...
This is no doubt yolk pickled in
soy sauce!"	"저 모양, 저 색깔…
달걀 노른자 간장 절임처럼
보이기 시작했어…!"
10378	"ホラーが定番だけど
コメディもいいなぁ"	"鐵板雖然是恐怖片，
但是喜劇片也不錯耶。"	"People usually watch horror, right?
Comedy is also good, though."	"호러가 단골이지만
코미디도 좋네"
10379	"ここはあえて
ロマンチックなやつで！
たまには　悪くないだろ"	"這次就特地選
特別浪漫的吧！
偶爾一次也不壞吧。"	"This here is pretty romantic!
Not bad every now and then."	"여기선 오히려
로맨틱한 걸로!
가끔은 그래도 괜찮잖아?"
10380	"お茶でいいなら
たくさんあるから　飲んでー"	"要是想喝茶的話
還有很多喔，多喝一點吧──"	"If you're fine with tea, I have
a lot, so drink up."	"차라도 괜찮다면
많이 있으니까 마셔~"
10381	"大きいペットボトル
開けちゃおうか
…コップ　貸して"	"來開大瓶的
寶特瓶吧
……妳的杯子給我一下。"	"I'll open the large bottle.
Can you pass me a cup?"	"큰 페트병
하나 딸까
…컵 이리 줘"
10382	"はぁー
あったかいねぃ"	哈啊──真是好地方呢──	Ahh, what a wonderful place.	우와~ 좋은 곳이네~
10383	"しばらくこのまま
おしゃべりしてようよ"	"我們一起
聊一下天吧。"	Let's chat here like this for a while.	"잠시 이대로
같이 얘기나 하자"
10384	"足元から冷えてくるから
あったかくしとくといいよね
…私もやろうかな"	"會先從腳開始變冰冷
弄暖一點會比較舒服喔
……我也弄一下好了。"	"It'll start getting cold from the
feet. It's a good idea to warm them up.
I'll do it too."	"발밑부터 차가워지니까
따뜻하게 해두는 게 좋지
…나도 할까"
10385	"ふっ　あたしなんか
三枚履きに挑戦中だ！
…くっ　はいらない　だと…？"	"呵，我現在啊，
正在挑戰穿三件呢！
……唔，竟然穿不下了……？"	"Phew, I'm trying to wear three
layers of socks!
Urk, I don't need to?!"	"훗, 나는
3켤레 신기에 도전 중이다!
…큭, 안 들어가잖아…?"
10386	"あたしも　体中に
張りまくってるぞ！"	"我身上也
貼得到處都是喔！"	I'm covered head to toe, too!	"나도 온몸에
붙여놨다고!"
10387	"必需品だよな
はー　あったかい…"	"這可是必需品呢
哈啊──好溫暖喔……"	"This is definitely a necessity.
Ah, so warm..."	"필수품이지
하아~ 따뜻해…"
10388	"んん～…　やさしい甘さで
ほっこりしあわせな
気持ちになるねぇ"	"嗯嗯～～……溫和的甜味
會讓心情
感到很放鬆呢。"	"Mmm... It's subtly sweet and warm.
Feels so relaxing."	"으음~ 부드러운 단맛 덕분에
따끈따끈하고
행복해"
10389	"待ってました～！
…冬のあったかスイーツ
最高だー！"	"終於等到了～～！
……冬天吃熱呼呼的甜點
真是太棒啦──！"	"I've waited for this!
Warm sweets are so good in the
winter!"	"많이 기다리셨습니다~!
…겨울의 따뜻한 디저트
최고야~!"
10390	たしかに！	有道理！	That's true!	확실히 그러네!
10391	"この時期は
ここが　特等席だね"	"在這個時期裡
這裡就是特等席喔。"	"This is the VIP seat around this
time of year."	"이런 시기에는
여기가 특등석이지~"
10392	"熱したスキレットに
オリーブオイルをしいて…
きれいな飴色にしてやるぜ！"	"在燒燙燙的鑄鐵鍋上
倒上橄欖油……
變成漂亮的麥芽糖色了！"	"Put olive oil in the hot skillet...
It turns into a beautiful amber color!"	"뜨거워진 스킬렛에
올리브 오일을 두르고…
예쁜 황갈색으로 만들어 주지!"
10393	"辛抱強く　ていねいに炒めると
甘さが出てくるんだよな
じっくりやるとするか"	"花點耐心仔細地炒
那個甜味就會跑出來喔
來試著慢慢做看看吧。"	"Stir it gently and patiently.
The sweetness will come out."	"참을성 있게 정성스레 볶으면
단맛이 나는구나
천천히 해볼까"
10394	"そうだったのか
マジでうまかったぞ！"	"是這樣喔，
真的很好吃耶！"	"Was it really?
It was seriously delicious!"	"그랬구나
진짜로 맛있었어!"
10395	"何度も食べたくなるくらい
めちゃうまだった…！"	"讓人想再多吃好幾次
真的超級好吃的……！"	"No matter how many times I eat this,
it's still delicious!"	"계속 먹고 싶어질 만큼
진짜 맛있었어…!"
10396	"あとでレシピ教えて
あおいちゃん！！"	"等等教我怎麼做吧
小葵！！"	"Aoi-chan, share your recipe with me
later!"	"나중에 레시피 알려줘
아오이!!"
10397	"おいしかったよー
私も今度作ってみようっと"	"真的很好吃耶──
下次我也試著做做看吧。"	"It was really good.
I'll try making it too."	"맛있었어~
나도 다음에 만들어 봐야지"
10398	"おだしがたっぷり出て
おいしいよねぇ
〆は雑炊がおすすめだよ！"	"煮出滿滿的高湯
味道真的很棒呢
我推薦煮成稀飯做收尾喔！"	"There's a lot of delicious broth.
I propose we use it up with rice!"	"국물이 진하게 우러나
맛있지?
마무리는 죽탕을 추천할게!"
10399	"お魚のうまみが凝縮されてたねー
ごちそうさまでしたー"	"整尾魚的精華都濃縮起來了呢──
我吃飽了──"	"The flavor of the fish was so rich.
Thanks for the meal!"	"생선의 감칠맛이 응축된 느낌이었지~
잘 먹었습니다~"
10400	"おもしろそう！
自分の手で作り出すと
愛着がわきそうだよね"	"好像很好玩耶！
特別是自己親手做的話
會更能投入感情呢。"	"Good idea!
If it's handmade, it's more
meaningful."	"재밌어 보여!
내 손으로 만들어내면
더 애착이 갈 것 같아"
10401	"それなら今度
みんなでやってみっか！"	"既然這樣，
下次大家一起試試看吧！"	Want to try it all together next time?	"그거라면 다음에
다 같이 해볼까!"
10402	"そ…そうなのか…？
ところ変われば…だな"	"是、是這樣嗎……？
地方不同叫法也不同哪……"	"I-Is that so?
It has changed..."	"그… 그런가…?
나라마다 다르긴… 하겠지"
10403	"…騙されないぞ！
これは　ホラ吹いてる時の
イヌ子の目だ！"	"……我不會上當的喔！
犬子現在的眼神
是她在吹牛時候的眼神！"	"Don't be fooled!
These are how Inuko's eyes look
when she's lying!"	"…속지 않겠어!
이건 허풍 떨 때의
이누코의 눈이잖아!"
10404	"どんなところなのかな
行ってみたくなるねぃ"	"不知道是什麼樣的地方耶
讓人好想去看看耶。"	"I wonder what kind of place it is.
I want to go check it out."	"어떤 곳일까?
가보고 싶어져~"
10405	"それなら
今度みんなで
グルキャンしに行く？"	"既然這樣啊
要不要下次
大家一起去團體露營呢？"	"Then how about we all go camping
together next time?"	"그러면
다음에 다 같이
그룹 캠핑하러 갈까?"
10406	"おめでとう　私たち
…だね！
ケーキ　一緒に食べようよ！"	"恭喜
……我們自己！
一起來吃蛋糕吧！"	"Congrats to us! Right?
Let's all eat some cake!"	"축하해!
우리, 였지…!
다 같이 케이크 먹자!"
10407	"ありがとう
こうやって祝われるの…
照れくさいけど　嬉しいよ"	"謝謝妳。
其實我也很
依賴千明的幫忙喔。"	"Thanks.
You've been a great help, too,
Chiaki."	"고마워
실은 나도
치아키를 믿고 있었어"
10408	"育てられた覚えはねぇ…が
ありがとな
プレゼント　期待してるぞ！"	"雖然我這樣可不是妳教的……
但是謝啦。
禮物我會很期待哦！"	"You're not my mom.
Thanks for the present, though!"	"키워줬던 기억은 없는데…
아무튼 고맙다
선물 기대할게!"
10409	"ありがとう！
そうだなー　じゃあケーキ
お願いしちゃおうかな"	"謝謝！
那這樣的話，
蛋糕就拜託妳啦。"	"Thank you!
Right, then can I ask you to
order a cake?"	"고마워!
그렇지~ 그럼 케이크를
부탁해 볼까"
10410	"あけましておめでとう
もちろんだよー"	"新年快樂
當然啦──"	"Happy new year!
Of course!"	"새해 복 많이 받아
물론이지~"
10411	"さっそく
次のキャンプ場　決めようぜ！"	"那就馬上來決定
下次要去的露營區吧！"	Let's decide on our next campsite now!	"바로
다음 캠핑장을 정하자고!"
10412	"ありがとう…
うん　甘くておいしい！"	"謝謝妳……
嗯，很甜很好吃喔！"	"Thanks...
Mm, it's sweet and delicious!"	"고마워…
응, 달고 맛있어!"
10413	"ありがとな
…って　何でこれだけ
リアルな虫の形なんだ！？"	"謝啦
……喂，為什麼只有這個
跟真的蟲一樣啊！？"	"Thanks...
Ugh, why is this one so realistic?!"	"고맙다
…근데 왜 이것만
리얼한 곤충 모양이야!?"
10414	"出たな　ホラ吹きイヌ子！
今日は富士山の日だぞ
…え　ふろしきの日でもある？"	"愛吹牛的犬子妳現身了！
今天可是富士山之日哦
……咦，妳說也是包袱布之日？"	"It's you, lying Inuko!
Today is Mount Fuji Day!
Wait, does Furoshiki Day exist?"	"나왔군, 허풍쟁이 이누코!
오늘은 후지산의 날이라고
…어, 보자기의 날도 맞다고?"
10415	"ふむふむ…
今日はふろしきの日でもあり
富士山の日でもあるんだって！"	"嗯嗯……
聽說今天既是包袱布之日
也是富士山之日哦！"	"Hmm...
Today is Mount Fuji Day, but it's
also Furoshiki Day!"	"흠 흠…
오늘은 보자기의 날이자
후지산의 날이래!"
10416	"こちらこそだよー
いつもありがとう"	"那是我要說的──
一直以來都很謝謝妳呢。"	Same here. Thanks for everything.	"내가 할 말이야~
언제나 고마워"
10417	"私からも　ありがとう
…えへへ
なんだか　はずかしいねぃ"	"我也要跟妳道謝喔
……耶嘿嘿
總覺得有點不好意思耶。"	"It's a thank you from me.
Heheh...
It's somehow embarrassing."	"나도 고마워
…에헤헤
어쩐지 쑥스럽네"
10418	"いいねー
どんな仮装がいいかなぁー？"	"好像不錯耶──
要做什麼變裝好呢──？"	"I like it.
Which costume would be good?"	"좋다~
어떤 변장이 좋을까~?"
10419	…私は　遠慮しとく	……我就算了吧。	I'm fine, thanks.	…나는 사양할게
10420	"神様！
どうかプレゼントが
入ってますように…！"	"天公伯啊！
請保佑裡面
有放禮物……！"	Please, God! Send me presents!	"신이시여!
부디 선물이
들어있기를…!"
10421	"たくさん入るように
おっきい靴下を
準備しないとだね"	"得準備
很大的襪子
這樣才裝得下很多禮物呢。"	"I bought some thick socks, so I bought
a larger shoe size for it."	"많이 들어가도록
커다란 양말을
준비해야겠네"
10422	"和と洋のあいだをとって
中華もありじゃないか？"	"不然取和風和洋式的中間
中華是不是也不錯啊？"	"Is there anything in between Japanese
cuisine and Chinese cuisine?"	"일식과 양식의 중간점으로
중식도 좋지 않을까?"
